index,value_raw,value_centered
6626,7544,7544
6627,7563,7563
6628,7566,7566
6629,7566,7566
6630,7578,7578
6631,7552,7552
6632,7541,7541
6633,7529,7529
6634,7529,7529
6635,7463,7463
6636,7452,7452
6637,7385,7385
6638,7312,7312
6639,7312,7312
6640,7259,7259
6641,7152,7152
6642,7076,7076
6643,6986,6986
6644,6986,6986
6645,6856,6856
6646,6771,6771
6647,6631,6631
6648,6492,6492
6649,6492,6492
6650,6378,6378
6651,6211,6211
6652,6097,6097
6653,5930,5930
6654,5930,5930
6655,5749,5749
6656,5597,5597
6657,5419,5419
6658,5246,5246
6659,5246,5246
6660,5076,5076
6661,4879,4879
6662,4711,4711
6663,4527,4527
6664,4527,4527
6665,4321,4321
6666,4165,4165
6667,3956,3956
6668,3768,3768
6669,3768,3768
6670,3559,3559
6671,3368,3368
6672,3192,3192
6673,3001,3001
6674,3001,3001
6675,2815,2815
6676,2648,2648
6677,2460,2460
6678,2270,2270
6679,2270,2270
6680,2102,2102
6681,1925,1925
6682,1771,1771
6683,1620,1620
6684,1620,1620
6685,1466,1466
6686,1318,1318
6687,1153,1153
6688,1034,1034
6689,1034,1034
6690,909,909
6691,783,783
6692,681,681
6693,559,559
6694,559,559
6695,471,471
6696,372,372
6697,292,292
6698,230,230
6699,230,230
6700,160,160
6701,123,123
6702,57,57
6703,23,23
6704,23,23
6705,1,1
6706,-27,-27
6707,-20,-20
6708,-11,-11
6709,-3,-3
6710,-7,-7
6711,23,23
6712,6,6
6713,38,38
6714,105,105
6715,105,105
6716,141,141
6717,213,213
6718,251,251
6719,333,333
6720,333,333
6721,452,452
6722,508,508
6723,631,631
6724,746,746
6725,746,746
6726,855,855
6727,1007,1007
6728,1122,1122
6729,1250,1250
6730,1250,1250
6731,1417,1417
6732,1539,1539
6733,1725,1725
6734,1895,1895
6735,1895,1895
6736,2042,2042
6737,2229,2229
6738,2375,2375
6739,2562,2562
6740,2562,2562
6741,2761,2761
6742,2928,2928
6743,3131,3131
6744,3319,3319
6745,3319,3319
6746,3507,3507
6747,3702,3702
6748,3889,3889
6749,4080,4080
6750,4080,4080
6751,4285,4285
6752,4459,4459
6753,4660,4660
6754,4832,4832
6755,4832,4832
6756,5015,5015
6757,5205,5205
6758,5366,5366
6759,5545,5545
6760,5545,5545
6761,5715,5715
6762,5867,5867
6763,6034,6034
6764,6179,6179
6765,6179,6179
6766,6318,6318
6767,6458,6458
6768,6591,6591
6769,6712,6712
6770,6712,6712
6771,6836,6836
6772,6939,6939
6773,7043,7043
6774,7127,7127
6775,7135,7135
6776,7211,7211
6777,7291,7291
6778,7368,7368
6779,7419,7419
6780,7419,7419
6781,7453,7453
6782,7506,7506
6783,7539,7539
6784,7558,7558
6785,7558,7558
6786,7594,7594
6787,7556,7556
6788,7558,7558
6789,7542,7542
6790,7550,7550
6791,7512,7512
6792,7491,7491
6793,7432,7432
6794,7371,7371
6795,7371,7371
6796,7317,7317
6797,7233,7233
6798,7170,7170
6799,7079,7079
6800,7087,7087
6801,6956,6956
6802,6864,6864
6803,6745,6745
6804,6613,6613
6805,6613,6613
6806,6498,6498
6807,6343,6343
6808,6211,6211
6809,6072,6072
6810,6072,6072
6811,5892,5892
6812,5758,5758
6813,5572,5572
6814,5404,5404
6815,5404,5404
6816,5234,5234
6817,5060,5060
6818,4892,4892
6819,4701,4701
6820,4701,4701
6821,4490,4490
6822,4331,4331
6823,4127,4127
6824,3944,3944
6825,3944,3944
6826,3744,3744
6827,3539,3539
6828,3372,3372
6829,3172,3172
6830,3172,3172
6831,2980,2980
6832,2810,2810
6833,2607,2607
6834,2440,2440
6835,2440,2440
6836,2261,2261
6837,2081,2081
6838,1913,1913
6839,1750,1750
6840,1750,1750
6841,1595,1595
6842,1449,1449
6843,1302,1302
6844,1142,1142
6845,1142,1142
6846,1016,1016
6847,890,890
6848,785,785
6849,654,654
6850,654,654
6851,550,550
6852,444,444
6853,364,364
6854,292,292
6855,292,292
6856,226,226
6857,161,161
6858,102,102
6859,51,51
6860,59,59
6861,27,27
6862,0,0
6863,-16,-16
6864,-13,-13
6865,-13,-13
6866,-30,-30
6867,3,3
6868,44,44
6869,133,133
6870,133,133
6871,157,157
6872,220,220
6873,308,308
6874,368,368
6875,368,368
6876,475,475
6877,538,538
6878,643,643
6879,782,782
6880,782,782
6881,888,888
6882,1018,1018
6883,1168,1168
6884,1289,1289
6885,1289,1289
6886,1451,1451
6887,1592,1592
6888,1748,1748
6889,1931,1931
6890,1931,1931
6891,2077,2077
6892,2247,2247
6893,2433,2433
6894,2611,2611
6895,2611,2611
6896,2812,2812
6897,2977,2977
6898,3161,3161
6899,3378,3378
6900,3378,3378
6901,3546,3546
6902,3738,3738
6903,3932,3932
6904,4125,4125
6905,4125,4125
6906,4338,4338
6907,4511,4511
6908,4692,4692
6909,4885,4885
6910,4885,4885
6911,5052,5052
6912,5236,5236
6913,5419,5419
6914,5577,5577
6915,5577,5577
6916,5745,5745
6917,5896,5896
6918,6063,6063
6919,6207,6207
6920,6207,6207
6921,6353,6353
6922,6489,6489
6923,6618,6618
6924,6746,6746
6925,6746,6746
6926,6859,6859
6927,6971,6971
6928,7069,7069
6929,7151,7151
6930,7151,7151
6931,7242,7242
6932,7314,7314
6933,7371,7371
6934,7426,7426
6935,7426,7426
6936,7471,7471
6937,7508,7508
6938,7548,7548
6939,7559,7559
6940,7559,7559
6941,7575,7575
6942,7567,7567
6943,7539,7539
6944,7543,7543
6945,7551,7551
6946,7503,7503
6947,7473,7473
6948,7438,7438
6949,7343,7343
6950,7343,7343
6951,7292,7292
6952,7222,7222
6953,7125,7125
6954,7046,7046
6955,7054,7054
6956,6938,6938
6957,6839,6839
6958,6729,6729
6959,6573,6573
6960,6573,6573
6961,6467,6467
6962,6337,6337
6963,6170,6170
6964,6020,6020
6965,6020,6020
6966,5853,5853
6967,5710,5710
6968,5552,5552
6969,5360,5360
6970,5360,5360
6971,5216,5216
6972,5022,5022
6973,4823,4823
6974,4652,4652
6975,4652,4652
6976,4447,4447
6977,4277,4277
6978,4102,4102
6979,3887,3887
6980,3887,3887
6981,3703,3703
6982,3509,3509
6983,3314,3314
6984,3128,3128
6985,3128,3128
6986,2932,2932
6987,2751,2751
6988,2568,2568
6989,2386,2386
6990,2386,2386
6991,2214,2214
6992,2042,2042
6993,1872,1872
6994,1718,1718
6995,1726,1726
6996,1551,1551
6997,1408,1408
6998,1255,1255
6999,1107,1107
7000,1107,1107
7001,984,984
7002,858,858
7003,752,752
7004,634,634
7005,634,634
7006,533,533
7007,440,440
7008,346,346
7009,276,276
7010,276,276
7011,196,196
7012,135,135
7013,95,95
7014,61,61
7015,61,61
7016,30,30
7017,-6,-6
7018,-30,-30
7019,-17,-17
7020,-17,-17
7021,-22,-22
7022,-10,-10
7023,33,33
7024,31,31
7025,64,64
7026,64,64
7027,114,114
7028,155,155
7029,248,248
7030,301,301
7031,301,301
7032,355,355
7033,477,477
7034,574,574
7035,697,697
7036,697,697
7037,803,803
7038,907,907
7039,1056,1056
7040,1175,1175
7041,1175,1175
7042,1318,1318
7043,1488,1488
7044,1617,1617
7045,1795,1795
7046,1795,1795
7047,1963,1963
7048,2110,2110
7049,2310,2310
7050,2465,2465
7051,2465,2465
7052,2650,2650
7053,2850,2850
7054,3028,3028
7055,3218,3218
7056,3218,3218
7057,3407,3407
7058,3578,3578
7059,3788,3788
7060,3983,3983
7061,3983,3983
7062,4165,4165
7063,4368,4368
7064,4557,4557
7065,4735,4735
7066,4735,4735
7067,4905,4905
7068,5085,5085
7069,5269,5269
7070,5445,5445
7071,5445,5445
7072,5617,5617
7073,5793,5793
7074,5944,5944
7075,6092,6092
7076,6092,6092
7077,6236,6236
7078,6388,6388
7079,6521,6521
7080,6644,6644
7081,6644,6644
7082,6772,6772
7083,6878,6878
7084,6981,6981
7085,7082,7082
7086,7082,7082
7087,7162,7162
7088,7260,7260
7089,7327,7327
7090,7385,7385
7091,7385,7385
7092,7445,7445
7093,7483,7483
7094,7520,7520
7095,7532,7532
7096,7532,7532
7097,7558,7558
7098,7580,7580
7099,7555,7555
7100,7540,7540
7101,7548,7548
7102,7531,7531
7103,7486,7486
7104,7449,7449
7105,7403,7403
7106,7403,7403
7107,7342,7342
7108,7288,7288
7109,7195,7195
7110,7116,7116
7111,7116,7116
7112,7035,7035
7113,6893,6893
7114,6788,6788
7115,6670,6670
7116,6670,6670
7117,6556,6556
7118,6437,6437
7119,6280,6280
7120,6134,6134
7121,6142,6142
7122,5993,5993
7123,5816,5816
7124,5677,5677
7125,5492,5492
7126,5492,5492
7127,5318,5318
7128,5166,5166
7129,4948,4948
7130,4789,4789
7131,4789,4789
7132,4610,4610
7133,4403,4403
7134,4238,4238
7135,4029,4029
7136,4029,4029
7137,3843,3843
7138,3664,3664
7139,3441,3441
7140,3268,3268
7141,3268,3268
7142,3090,3090
7143,2891,2891
7144,2714,2714
7145,2514,2514
7146,2514,2514
7147,2338,2338
7148,2182,2182
7149,2000,2000
7150,1850,1850
7151,1850,1850
7152,1666,1666
7153,1509,1509
7154,1369,1369
7155,1224,1224
7156,1224,1224
7157,1092,1092
7158,956,956
7159,825,825
7160,718,718
7161,718,718
7162,604,604
7163,510,510
7164,409,409
7165,317,317
7166,317,317
7167,261,261
7168,172,172
7169,139,139
7170,81,81
7171,81,81
7172,22,22
7173,23,23
7174,-1,-1
7175,-6,-6
7176,-6,-6
7177,-24,-24
7178,-34,-34
7179,-8,-8
7180,28,28
7181,2,2
7182,21,21
7183,79,79
7184,120,120
7185,187,187
7186,187,187
7187,244,244
7188,299,299
7189,405,405
7190,491,491
7191,491,491
7192,568,568
7193,710,710
7194,821,821
7195,951,951
7196,959,959
7197,1068,1068
7198,1178,1178
7199,1358,1358
7200,1487,1487
7201,1487,1487
7202,1656,1656
7203,1826,1826
7204,1969,1969
7205,2148,2148
7206,2148,2148
7207,2325,2325
7208,2494,2494
7209,2693,2693
7210,2857,2857
7211,2857,2857
7212,3043,3043
7213,3247,3247
7214,3427,3427
7215,3638,3638
7216,3638,3638
7217,3818,3818
7218,3992,3992
7219,4205,4205
7220,4381,4381
7221,4381,4381
7222,4573,4573
7223,4764,4764
7224,4935,4935
7225,5132,5132
7226,5132,5132
7227,5302,5302
7228,5466,5466
7229,5638,5638
7230,5803,5803
7231,5803,5803
7232,5967,5967
7233,6127,6127
7234,6264,6264
7235,6405,6405
7236,6405,6405
7237,6535,6535
7238,6672,6672
7239,6790,6790
7240,6895,6895
7241,6895,6895
7242,7004,7004
7243,7090,7090
7244,7178,7178
7245,7274,7274
7246,7274,7274
7247,7340,7340
7248,7403,7403
7249,7453,7453
7250,7499,7499
7251,7499,7499
7252,7541,7541
7253,7543,7543
7254,7564,7564
7255,7576,7576
7256,7576,7576
7257,7556,7556
7258,7569,7569
7259,7532,7532
7260,7495,7495
7261,7495,7495
7262,7452,7452
7263,7393,7393
7264,7343,7343
7265,7263,7263
7266,7263,7263
7267,7182,7182
7268,7107,7107
7269,6996,6996
7270,6913,6913
7271,6913,6913
7272,6798,6798
7273,6659,6659
7274,6541,6541
7275,6400,6400
7276,6400,6400
7277,6263,6263
7278,6143,6143
7279,5963,5963
7280,5821,5821
7281,5821,5821
7282,5663,5663
7283,5475,5475
7284,5311,5311
7285,5135,5135
7286,5135,5135
7287,4945,4945
7288,4789,4789
7289,4577,4577
7290,4414,4414
7291,4414,4414
7292,4217,4217
7293,4015,4015
7294,3837,3837
7295,3631,3631
7296,3631,3631
7297,3436,3436
7298,3268,3268
7299,3058,3058
7300,2882,2882
7301,2882,2882
7302,2709,2709
7303,2503,2503
7304,2339,2339
7305,2152,2152
7306,2152,2152
7307,1979,1979
7308,1830,1830
7309,1652,1652
7310,1509,1509
7311,1509,1509
7312,1365,1365
7313,1209,1209
7314,1090,1090
7315,935,935
7316,943,943
7317,825,825
7318,700,700
7319,586,586
7320,498,498
7321,506,506
7322,397,397
7323,331,331
7324,255,255
7325,180,180
7326,180,180
7327,131,131
7328,64,64
7329,40,40
7330,6,6
7331,6,6
7332,-12,-12
7333,-10,-10
7334,-18,-18
7335,-7,-7
7336,-7,-7
7337,8,8
7338,35,35
7339,35,35
7340,98,98
7341,134,134
7342,185,185
7343,263,263
7344,263,263
7345,317,317
7346,431,431
7347,515,515
7348,589,589
7349,589,589
7350,734,734
7351,843,843
7352,967,967
7353,1099,1099
7354,1099,1099
7355,1216,1216
7356,1377,1377
7357,1533,1533
7358,1677,1677
7359,1677,1677
7360,1858,1858
7361,2014,2014
7362,2194,2194
7363,2370,2370
7364,2370,2370
7365,2528,2528
7366,2725,2725
7367,2899,2899
7368,3084,3084
7369,3084,3084
7370,3283,3283
7371,3473,3473
7372,3669,3669
7373,3866,3866
7374,3866,3866
7375,4046,4046
7376,4248,4248
7377,4427,4427
7378,4607,4607
7379,4607,4607
7380,4807,4807
7381,4979,4979
7382,5162,5162
7383,5346,5346
7384,5346,5346
7385,5516,5516
7386,5680,5680
7387,5835,5835
7388,5986,5986
7389,5986,5986
7390,6145,6145
7391,6298,6298
7392,6441,6441
7393,6563,6563
7394,6563,6563
7395,6695,6695
7396,6804,6804
7397,6911,6911
7398,7012,7012
7399,7020,7020
7400,7112,7112
7401,7197,7197
7402,7300,7300
7403,7364,7364
7404,7372,7372
7405,7432,7432
7406,7473,7473
7407,7501,7501
7408,7543,7543
7409,7551,7551
7410,7546,7546
7411,7559,7559
7412,7566,7566
7413,7563,7563
7414,7563,7563
7415,7578,7578
7416,7521,7521
7417,7477,7477
7418,7448,7448
7419,7448,7448
7420,7388,7388
7421,7340,7340
7422,7261,7261
7423,7160,7160
7424,7160,7160
7425,7083,7083
7426,6973,6973
7427,6880,6880
7428,6782,6782
7429,6782,6782
7430,6634,6634
7431,6518,6518
7432,6367,6367
7433,6226,6226
7434,6226,6226
7435,6108,6108
7436,5927,5927
7437,5771,5771
7438,5623,5623
7439,5631,5631
7440,5438,5438
7441,5276,5276
7442,5089,5089
7443,4892,4892
7444,4892,4892
7445,4741,4741
7446,4535,4535
7447,4358,4358
7448,4180,4180
7449,4180,4180
7450,3958,3958
7451,3784,3784
7452,3584,3584
7453,3386,3386
7454,3386,3386
7455,3233,3233
7456,3001,3001
7457,2824,2824
7458,2652,2652
7459,2652,2652
7460,2466,2466
7461,2290,2290
7462,2114,2114
7463,1945,1945
7464,1945,1945
7465,1788,1788
7466,1623,1623
7467,1471,1471
7468,1321,1321
7469,1321,1321
7470,1179,1179
7471,1045,1045
7472,920,920
7473,798,798
7474,798,798
7475,680,680
7476,572,572
7477,485,485
7478,376,376
7479,376,376
7480,299,299
7481,224,224
7482,169,169
7483,110,110
7484,110,110
7485,60,60
7486,25,25
7487,-3,-3
7488,-31,-31
7489,-31,-31
7490,-18,-18
7491,-10,-10
7492,-12,-12
7493,15,15
7494,40,40
7495,96,96
7496,148,148
7497,210,210
7498,251,251
7499,251,251
7500,316,316
7501,407,407
7502,502,502
7503,641,641
7504,641,641
7505,750,750
7506,855,855
7507,979,979
7508,1078,1078
7509,1078,1078
7510,1234,1234
7511,1320,1320
7512,1479,1479
7513,1785,1785
7514,1785,1785
7515,1924,1924
7516,2082,2082
7517,2233,2233
7518,2347,2347
7519,2347,2347
7520,2553,2553
7521,2766,2766
7522,2907,2907
7523,3094,3094
7524,3094,3094
7525,3252,3252
7526,3441,3441
7527,3683,3683
7528,3886,3886
7529,3886,3886
7530,4092,4092
7531,4285,4285
7532,4461,4461
7533,4661,4661
7534,4661,4661
7535,4851,4851
7536,5020,5020
7537,5168,5168
7538,5337,5337
7539,5337,5337
7540,5511,5511
7541,5677,5677
7542,5836,5836
7543,6018,6018
7544,6018,6018
7545,6165,6165
7546,6323,6323
7547,6471,6471
7548,6607,6607
7549,6607,6607
7550,6716,6716
7551,6818,6818
7552,6923,6923
7553,7033,7033
7554,7033,7033
7555,7128,7128
7556,7226,7226
7557,7294,7294
7558,7350,7350
7559,7350,7350
7560,7412,7412
7561,7450,7450
7562,7512,7512
7563,7543,7543
7564,7551,7551
7565,7560,7560
7566,7573,7573
7567,7559,7559
7568,7564,7564
7569,7564,7564
7570,7540,7540
7571,7510,7510
7572,7496,7496
7573,7434,7434
7574,7434,7434
7575,7378,7378
7576,7311,7311
7577,7235,7235
7578,7167,7167
7579,7167,7167
7580,7078,7078
7581,6969,6969
7582,6888,6888
7583,6741,6741
7584,6741,6741
7585,6617,6617
7586,6499,6499
7587,6348,6348
7588,6231,6231
7589,6231,6231
7590,6079,6079
7591,5910,5910
7592,5778,5778
7593,5573,5573
7594,5573,5573
7595,5414,5414
7596,5246,5246
7597,5057,5057
7598,4903,4903
7599,4903,4903
7600,4711,4711
7601,4513,4513
7602,4333,4333
7603,4132,4132
7604,4132,4132
7605,3944,3944
7606,3755,3755
7607,3564,3564
7608,3386,3386
7609,3386,3386
7610,3189,3189
7611,2996,2996
7612,2823,2823
7613,2621,2621
7614,2621,2621
7615,2451,2451
7616,2273,2273
7617,2102,2102
7618,1939,1939
7619,1939,1939
7620,1768,1768
7621,1605,1605
7622,1446,1446
7623,1291,1291
7624,1291,1291
7625,1177,1177
7626,1031,1031
7627,903,903
7628,792,792
7629,792,792
7630,671,671
7631,566,566
7632,459,459
7633,370,370
7634,378,378
7635,300,300
7636,219,219
7637,173,173
7638,108,108
7639,108,108
7640,47,47
7641,23,23
7642,-9,-9
7643,-6,-6
7644,-6,-6
7645,-10,-10
7646,-16,-16
7647,-11,-11
7648,-7,-7
7649,-7,-7
7650,46,46
7651,38,38
7652,59,59
7653,86,86
7654,145,145
7655,177,177
7656,185,185
7657,267,267
7658,357,357
7659,429,429
7660,539,539
7661,539,539
7662,652,652
7663,754,754
7664,880,880
7665,971,971
7666,971,971
7667,1114,1114
7668,1270,1270
7669,1393,1393
7670,1564,1564
7671,1564,1564
7672,1732,1732
7673,1891,1891
7674,2064,2064
7675,2203,2203
7676,2203,2203
7677,2394,2394
7678,2571,2571
7679,2739,2739
7680,2952,2952
7681,2952,2952
7682,3138,3138
7683,3331,3331
7684,3525,3525
7685,3682,3682
7686,3682,3682
7687,3895,3895
7688,4096,4096
7689,4274,4274
7690,4472,4472
7691,4472,4472
7692,4657,4657
7693,4848,4848
7694,5024,5024
7695,5193,5193
7696,5193,5193
7697,5358,5358
7698,5552,5552
7699,5711,5711
7700,5872,5872
7701,5872,5872
7702,6031,6031
7703,6182,6182
7704,6321,6321
7705,6457,6457
7706,6457,6457
7707,6587,6587
7708,6716,6716
7709,6835,6835
7710,6945,6945
7711,6945,6945
7712,7041,7041
7713,7143,7143
7714,7225,7225
7715,7301,7301
7716,7301,7301
7717,7367,7367
7718,7415,7415
7719,7474,7474
7720,7513,7513
7721,7513,7513
7722,7530,7530
7723,7554,7554
7724,7558,7558
7725,7577,7577
7726,7577,7577
7727,7566,7566
7728,7535,7535
7729,7524,7524
7730,7480,7480
7731,7480,7480
7732,7427,7427
7733,7369,7369
7734,7299,7299
7735,7248,7248
7736,7248,7248
7737,7160,7160
7738,7059,7059
7739,6985,6985
7740,6852,6852
7741,6852,6852
7742,6734,6734
7743,6621,6621
7744,6471,6471
7745,6368,6368
7746,6368,6368
7747,6200,6200
7748,6046,6046
7749,5919,5919
7750,5730,5730
7751,5730,5730
7752,5581,5581
7753,5414,5414
7754,5209,5209
7755,5052,5052
7756,5052,5052
7757,4875,4875
7758,4691,4691
7759,4526,4526
7760,4315,4315
7761,4315,4315
7762,4131,4131
7763,3944,3944
7764,3741,3741
7765,3567,3567
7766,3567,3567
7767,3354,3354
7768,3154,3154
7769,2990,2990
7770,2791,2791
7771,2791,2791
7772,2616,2616
7773,2433,2433
7774,2241,2241
7775,2091,2091
7776,2091,2091
7777,1926,1926
7778,1755,1755
7779,1591,1591
7780,1434,1434
7781,1434,1434
7782,1291,1291
7783,1150,1150
7784,1019,1019
7785,896,896
7786,896,896
7787,760,760
7788,661,661
7789,544,544
7790,452,452
7791,452,452
7792,367,367
7793,289,289
7794,223,223
7795,158,158
7796,158,158
7797,107,107
7798,68,68
7799,10,10
7800,-5,-5
7801,-5,-5
7802,-12,-12
7803,-21,-21
7804,-6,-6
7805,-11,-11
7806,-11,-11
7807,19,19
7808,58,58
7809,103,103
7810,131,131
7811,131,131
7812,208,208
7813,295,295
7814,346,346
7815,440,440
7816,440,440
7817,543,543
7818,644,644
7819,765,765
7820,868,868
7821,868,868
7822,1004,1004
7823,1146,1146
7824,1263,1263
7825,1436,1436
7826,1436,1436
7827,1585,1585
7828,1728,1728
7829,1908,1908
7830,2053,2053
7831,2053,2053
7832,2240,2240
7833,2416,2416
7834,2588,2588
7835,2787,2787
7836,2787,2787
7837,2951,2951
7838,3147,3147
7839,3355,3355
7840,3530,3530
7841,3530,3530
7842,3716,3716
7843,3923,3923
7844,4097,4097
7845,4313,4313
7846,4313,4313
7847,4489,4489
7848,4667,4667
7849,4854,4854
7850,5037,5037
7851,5037,5037
7852,5224,5224
7853,5391,5391
7854,5554,5554
7855,5733,5733
7856,5733,5733
7857,5883,5883
7858,6043,6043
7859,6198,6198
7860,6331,6331
7861,6331,6331
7862,6463,6463
7863,6603,6603
7864,6733,6733
7865,6851,6851
7866,6851,6851
7867,6950,6950
7868,7053,7053
7869,7144,7144
7870,7230,7230
7871,7230,7230
7872,7315,7315
7873,7360,7360
7874,7427,7427
7875,7468,7468
7876,7468,7468
7877,7505,7505
7878,7550,7550
7879,7557,7557
7880,7574,7574
7881,7574,7574
7882,7575,7575
7883,7558,7558
7884,7557,7557
7885,7518,7518
7886,7518,7518
7887,7468,7468
7888,7426,7426
7889,7362,7362
7890,7315,7315
7891,7315,7315
7892,7236,7236
7893,7134,7134
7894,7064,7064
7895,6935,6935
7896,6935,6935
7897,6839,6839
7898,6731,6731
7899,6592,6592
7900,6476,6476
7901,6476,6476
7902,6336,6336
7903,6194,6194
7904,6054,6054
7905,5878,5878
7906,5886,5886
7907,5724,5724
7908,5560,5560
7909,5384,5384
7910,5231,5231
7911,5231,5231
7912,5040,5040
7913,4837,4837
7914,4674,4674
7915,4485,4485
7916,4485,4485
7917,4297,4297
7918,4115,4115
7919,3914,3914
7920,3744,3744
7921,3744,3744
7922,3534,3534
7923,3332,3332
7924,3160,3160
7925,2951,2951
7926,2951,2951
7927,2779,2779
7928,2594,2594
7929,2407,2407
7930,2245,2245
7931,2253,2253
7932,2077,2077
7933,1902,1902
7934,1738,1738
7935,1574,1574
7936,1574,1574
7937,1437,1437
7938,1271,1271
7939,1140,1140
7940,999,999
7941,999,999
7942,885,885
7943,755,755
7944,645,645
7945,539,539
7946,539,539
7947,452,452
7948,358,358
7949,280,280
7950,206,206
7951,206,206
7952,147,147
7953,117,117
7954,45,45
7955,22,22
7956,22,22
7957,-1,-1
7958,-23,-23
7959,-18,-18
7960,-30,-30
7961,-30,-30
7962,-8,-8
7963,26,26
7964,25,25
7965,62,62
7966,105,105
7967,105,105
7968,154,154
7969,225,225
7970,277,277
7971,357,357
7972,357,357
7973,478,478
7974,526,526
7975,648,648
7976,771,771
7977,771,771
7978,892,892
7979,1025,1025
7980,1144,1144
7981,1279,1279
7982,1279,1279
7983,1436,1436
7984,1574,1574
7985,1757,1757
7986,1919,1919
7987,1919,1919
7988,2077,2077
7989,2268,2268
7990,2423,2423
7991,2610,2610
7992,2610,2610
7993,2807,2807
7994,2961,2961
7995,3163,3163
7996,3357,3357
7997,3357,3357
7998,3540,3540
7999,3745,3745
8000,3915,3915
8001,4114,4114
8002,4114,4114
8003,4319,4319
8004,4506,4506
8005,4691,4691
8006,4873,4873
8007,4873,4873
8008,5040,5040
8009,5236,5236
8010,5418,5418
8011,5586,5586
8012,5586,5586
8013,5741,5741
8014,5894,5894
8015,6051,6051
8016,6205,6205
8017,6205,6205
8018,6354,6354
8019,6482,6482
8020,6624,6624
8021,6750,6750
8022,6750,6750
8023,6859,6859
8024,6959,6959
8025,7071,7071
8026,7138,7138
8027,7146,7146
8028,7242,7242
8029,7312,7312
8030,7375,7375
8031,7432,7432
8032,7432,7432
8033,7462,7462
8034,7517,7517
8035,7542,7542
8036,7559,7559
8037,7559,7559
8038,7577,7577
8039,7564,7564
8040,7568,7568
8041,7563,7563
8042,7563,7563
8043,7504,7504
8044,7470,7470
8045,7413,7413
8046,7368,7368
8047,7368,7368
8048,7298,7298
8049,7213,7213
8050,7149,7149
8051,7057,7057
8052,7057,7057
8053,6931,6931
8054,6845,6845
8055,6716,6716
8056,6596,6596
8057,6604,6604
8058,6477,6477
8059,6321,6321
8060,6196,6196
8061,6044,6044
8062,6044,6044
8063,5867,5867
8064,5727,5727
8065,5542,5542
8066,5367,5367
8067,5375,5375
8068,5210,5210
8069,5020,5020
8070,4837,4837
8071,4661,4661
8072,4661,4661
8073,4455,4455
8074,4294,4294
8075,4089,4089
8076,3896,3896
8077,3896,3896
8078,3717,3717
8079,3514,3514
8080,3338,3338
8081,3130,3130
8082,3130,3130
8083,2935,2935
8084,2774,2774
8085,2583,2583
8086,2401,2401
8087,2401,2401
8088,2232,2232
8089,2042,2042
8090,1883,1883
8091,1723,1723
8092,1723,1723
8093,1564,1564
8094,1428,1428
8095,1266,1266
8096,1130,1130
8097,1130,1130
8098,985,985
8099,866,866
8100,749,749
8101,632,632
8102,632,632
8103,546,546
8104,448,448
8105,355,355
8106,288,288
8107,288,288
8108,204,204
8109,152,152
8110,99,99
8111,63,63
8112,63,63
8113,35,35
8114,-3,-3
8115,-20,-20
8116,-22,-22
8117,-22,-22
8118,-11,-11
8119,13,13
8120,8,8
8121,29,29
8122,50,50
8123,131,131
8124,131,131
8125,174,174
8126,237,237
8127,315,315
8128,381,381
8129,381,381
8130,485,485
8131,578,578
8132,673,673
8133,813,813
8134,813,813
8135,910,910
8136,1042,1042
8137,1194,1194
8138,1329,1329
8139,1329,1329
8140,1491,1491
8141,1631,1631
8142,1772,1772
8143,1969,1969
8144,1969,1969
8145,2118,2118
8146,2285,2285
8147,2491,2491
8148,2657,2657
8149,2657,2657
8150,2854,2854
8151,3024,3024
8152,3200,3200
8153,3406,3406
8154,3406,3406
8155,3583,3583
8156,3791,3791
8157,3994,3994
8158,4176,4176
8159,4176,4176
8160,4375,4375
8161,4549,4549
8162,4734,4734
8163,4925,4925
8164,4925,4925
8165,5094,5094
8166,5280,5280
8167,5451,5451
8168,5620,5620
8169,5628,5628
8170,5791,5791
8171,5932,5932
8172,6091,6091
8173,6248,6248
8174,6248,6248
8175,6392,6392
8176,6527,6527
8177,6660,6660
8178,6764,6764
8179,6764,6764
8180,6891,6891
8181,6984,6984
8182,7092,7092
8183,7169,7169
8184,7169,7169
8185,7255,7255
8186,7331,7331
8187,7389,7389
8188,7446,7446
8189,7446,7446
8190,7492,7492
8191,7524,7524
8192,7563,7563
8193,7554,7554
8194,7554,7554
8195,7580,7580
8196,7579,7579
8197,7541,7541
8198,7523,7523
8199,7523,7523
8200,7492,7492
8201,7460,7460
8202,7425,7425
8203,7333,7333
8204,7333,7333
8205,7294,7294
8206,7215,7215
8207,7113,7113
8208,7026,7026
8209,7026,7026
8210,6902,6902
8211,6799,6799
8212,6696,6696
8213,6557,6557
8214,6589,6589
8215,6433,6433
8216,6296,6296
8217,6126,6126
8218,6001,6001
8219,6001,6001
8220,5830,5830
8221,5673,5673
8222,5526,5526
8223,5326,5326
8224,5326,5326
8225,5153,5153
8226,4972,4972
8227,4790,4790
8228,4607,4607
8229,4607,4607
8230,4412,4412
8231,4238,4238
8232,4051,4051
8233,3845,3845
8234,3845,3845
8235,3677,3677
8236,3463,3463
8237,3266,3266
8238,3092,3092
8239,3092,3092
8240,2879,2879
8241,2724,2724
8242,2543,2543
8243,2349,2349
8244,2349,2349
8245,2189,2189
8246,2015,2015
8247,1837,1837
8248,1678,1678
8249,1678,1678
8250,1521,1521
